Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,RequestHour,Car Availability,TimeSlot
5100,Airport,284.0,Trip Completed,2016-07-14 19:58:08,2016-07-14 20:43:30,19,Available,Late Evening
5956,City,284.0,Trip Completed,2016-07-15 10:41:34,2016-07-15 11:44:04,10,Available,Noon
6701,City,284.0,Trip Completed,2016-07-15 22:55:07,2016-07-15 23:37:35,22,Available,Night
1,Airport,285.0,Trip Completed,2016-07-11 00:20:00,2016-07-11 00:20:00,0,Available,Dawn
1923,City,285.0,Trip Completed,2016-07-12 11:00:00,2016-07-12 11:00:00,11,Available,Noon
3804,Airport,285.0,Trip Completed,2016-07-13 21:00:54,2016-07-13 21:37:45,21,Available,Late Evening
4876,Airport,285.0,Trip Completed,2016-07-14 17:46:11,2016-07-14 18:23:17,17,Available,Late Evening
5428,Airport,285.0,Trip Completed,2016-07-15 02:28:34,2016-07-15 03:04:34,2,Available,Dawn
6452,City,285.0,Trip Completed,2016-07-15 20:07:33,2016-07-15 20:48:05,20,Available,Late Evening
6703,City,285.0,Trip Completed,2016-07-15 22:51:55,2016-07-15 23:37:35,22,Available,Night
116,Airport,286.0,Trip Completed,2016-07-11 05:07:00,2016-07-11 05:07:00,5,Available,Early Morning
761,Airport,286.0,Trip Completed,2016-07-11 16:11:00,2016-07-11 16:11:00,16,Available,Noon
932,City,286.0,Trip Completed,2016-07-11 18:28:00,2016-07-11 18:28:00,18,Available,Late Evening
1217,City,286.0,Trip Completed,2016-07-11 21:23:00,2016-07-11 21:23:00,21,Available,Late Evening
1617,Airport,286.0,Trip Completed,2016-07-12 06:53:00,2016-07-12 06:53:00,6,Available,Early Morning
1849,Airport,286.0,Trip Completed,2016-07-12 09:42:00,2016-07-12 09:42:00,9,Available,Early Morning
2055,City,286.0,Trip Completed,2016-07-12 14:54:00,2016-07-12 14:54:00,14,Available,Noon
2841,Airport,286.0,Trip Completed,2016-07-13 05:23:09,2016-07-13 05:53:14,5,Available,Early Morning
5983,City,286.0,Trip Completed,2016-07-15 11:41:07,2016-07-15 12:12:58,11,Available,Noon
6016,Airport,286.0,Trip Completed,2016-07-15 12:31:42,2016-07-15 13:19:49,12,Available,Noon
845,City,287.0,Trip Completed,2016-07-11 17:41:00,2016-07-11 17:41:00,17,Available,Late Evening
1832,Airport,287.0,Trip Completed,2016-07-12 09:36:00,2016-07-12 09:36:00,9,Available,Early Morning
2740,Airport,287.0,Trip Completed,2016-07-13 02:57:40,2016-07-13 04:06:25,2,Available,Dawn
3622,Airport,287.0,Trip Completed,2016-07-13 18:57:45,2016-07-13 20:15:14,18,Available,Late Evening
3979,City,287.0,Trip Completed,2016-07-13 23:16:27,2016-07-13 23:46:08,23,Available,Night
5749,Airport,287.0,Trip Completed,2016-07-15 07:59:14,2016-07-15 08:48:49,7,Available,Early Morning
6633,City,287.0,Trip Completed,2016-07-15 21:57:56,2016-07-15 22:49:32,21,Available,Late Evening
1301,Airport,288.0,Trip Completed,2016-07-11 22:30:00,2016-07-11 22:30:00,22,Available,Night
2203,City,288.0,Trip Completed,2016-07-12 17:53:00,2016-07-12 17:53:00,17,Available,Late Evening
2569,City,288.0,Trip Completed,2016-07-12 21:37:00,2016-07-12 21:37:00,21,Available,Late Evening
3621,Airport,288.0,Trip Completed,2016-07-13 18:56:20,2016-07-13 19:35:35,18,Available,Late Evening
4051,City,288.0,Trip Completed,2016-07-14 01:09:39,2016-07-14 02:09:47,1,Available,Dawn
4831,City,288.0,Trip Completed,2016-07-14 17:25:26,2016-07-14 18:31:31,17,Available,Late Evening
158,City,289.0,Trip Completed,2016-07-11 05:35:00,2016-07-11 05:35:00,5,Available,Early Morning
1290,City,289.0,Trip Completed,2016-07-11 22:23:00,2016-07-11 22:23:00,22,Available,Night
2441,City,289.0,Trip Completed,2016-07-12 20:23:00,2016-07-12 20:23:00,20,Available,Late Evening
3681,Airport,289.0,Trip Completed,2016-07-13 19:31:38,2016-07-13 20:31:58,19,Available,Late Evening
4511,Airport,289.0,Trip Completed,2016-07-14 09:10:51,2016-07-14 10:18:58,9,Available,Early Morning
4684,City,289.0,Trip Completed,2016-07-14 12:53:03,2016-07-14 13:28:25,12,Available,Noon
5606,City,289.0,Trip Completed,2016-07-15 06:09:26,2016-07-15 07:23:32,6,Available,Early Morning
5708,Airport,289.0,Trip Completed,2016-07-15 07:35:03,2016-07-15 08:07:52,7,Available,Early Morning
5960,Airport,289.0,Trip Completed,2016-07-15 10:52:02,2016-07-15 11:29:14,10,Available,Noon
6014,City,289.0,Trip Completed,2016-07-15 12:31:09,2016-07-15 13:22:06,12,Available,Noon
6193,City,289.0,Trip Completed,2016-07-15 17:19:42,2016-07-15 18:06:25,17,Available,Late Evening
6635,City,289.0,Trip Completed,2016-07-15 22:01:09,2016-07-15 23:04:55,22,Available,Night
82,Airport,290.0,Trip Completed,2016-07-11 04:47:00,2016-07-11 04:47:00,4,Available,Dawn
2518,Airport,290.0,Trip Completed,2016-07-12 21:07:00,2016-07-12 21:07:00,21,Available,Late Evening
2644,City,290.0,Trip Completed,2016-07-12 22:39:00,2016-07-12 22:39:00,22,Available,Night
3280,Airport,290.0,Trip Completed,2016-07-13 10:43:30,2016-07-13 11:23:53,10,Available,Noon
3486,City,290.0,Trip Completed,2016-07-13 17:23:53,2016-07-13 18:23:41,17,Available,Late Evening
5297,City,290.0,Trip Completed,2016-07-14 21:51:46,2016-07-14 22:25:10,21,Available,Late Evening
5802,City,290.0,Trip Completed,2016-07-15 08:43:21,2016-07-15 09:08:12,8,Available,Early Morning
6675,City,290.0,Trip Completed,2016-07-15 22:21:38,2016-07-15 23:21:50,22,Available,Night
2025,City,291.0,Trip Completed,2016-07-12 13:56:00,2016-07-12 13:56:00,13,Available,Noon
2270,City,291.0,Trip Completed,2016-07-12 18:28:00,2016-07-12 18:28:00,18,Available,Late Evening
3701,Airport,291.0,Trip Completed,2016-07-13 19:46:35,2016-07-13 20:51:03,19,Available,Late Evening
4618,City,291.0,Trip Completed,2016-07-14 11:02:05,2016-07-14 11:40:50,11,Available,Noon
4909,Airport,291.0,Trip Completed,2016-07-14 18:03:53,2016-07-14 18:34:08,18,Available,Late Evening
5578,City,291.0,Trip Completed,2016-07-15 05:48:03,2016-07-15 06:43:14,5,Available,Early Morning
6404,Airport,291.0,Trip Completed,2016-07-15 19:24:59,2016-07-15 20:03:36,19,Available,Late Evening
6623,City,291.0,Trip Completed,2016-07-15 21:51:36,2016-07-15 23:12:06,21,Available,Late Evening
6738,Airport,291.0,Trip Completed,2016-07-15 23:45:13,2016-07-16 00:35:45,23,Available,Night
497,City,292.0,Trip Completed,2016-07-11 09:33:00,2016-07-11 09:33:00,9,Available,Early Morning
1071,Airport,292.0,Trip Completed,2016-07-11 19:58:00,2016-07-11 19:58:00,19,Available,Late Evening
1709,City,292.0,Trip Completed,2016-07-12 08:09:00,2016-07-12 08:09:00,8,Available,Early Morning
2348,City,292.0,Trip Completed,2016-07-12 19:21:00,2016-07-12 19:21:00,19,Available,Late Evening
3342,Airport,292.0,Trip Completed,2016-07-13 12:51:13,2016-07-13 13:35:00,12,Available,Noon
1008,Airport,293.0,Trip Completed,2016-07-11 19:05:00,2016-07-11 19:05:00,19,Available,Late Evening
2430,City,293.0,Trip Completed,2016-07-12 20:12:00,2016-07-12 20:12:00,20,Available,Late Evening
3352,City,293.0,Trip Completed,2016-07-13 13:26:29,2016-07-13 14:04:50,13,Available,Noon
3748,City,293.0,Trip Completed,2016-07-13 20:23:33,2016-07-13 21:26:11,20,Available,Late Evening
5687,City,293.0,Trip Completed,2016-07-15 07:15:09,2016-07-15 08:01:28,7,Available,Early Morning
6724,Airport,293.0,Trip Completed,2016-07-15 23:20:36,2016-07-16 00:10:16,23,Available,Night
152,City,294.0,Trip Completed,2016-07-11 05:29:00,2016-07-11 05:29:00,5,Available,Early Morning
1207,Airport,294.0,Trip Completed,2016-07-11 21:23:00,2016-07-11 21:23:00,21,Available,Late Evening
1377,Airport,294.0,Trip Completed,2016-07-12 00:54:00,2016-07-12 00:54:00,0,Available,Dawn
1606,Airport,294.0,Trip Completed,2016-07-12 06:45:00,2016-07-12 06:45:00,6,Available,Early Morning
1920,City,294.0,Trip Completed,2016-07-12 10:56:00,2016-07-12 10:56:00,10,Available,Noon
2856,Airport,294.0,Trip Completed,2016-07-13 05:34:59,2016-07-13 06:46:52,5,Available,Early Morning
3277,City,294.0,Trip Completed,2016-07-13 10:41:55,2016-07-13 11:06:19,10,Available,Noon
4501,City,294.0,Trip Completed,2016-07-14 09:01:27,2016-07-14 09:51:58,9,Available,Early Morning
5194,City,294.0,Trip Completed,2016-07-14 20:42:51,2016-07-14 21:26:49,20,Available,Late Evening
5519,Airport,294.0,Trip Completed,2016-07-15 05:11:57,2016-07-15 05:55:55,5,Available,Early Morning
6509,City,294.0,Trip Completed,2016-07-15 20:32:52,2016-07-15 21:50:36,20,Available,Late Evening
476,City,295.0,Trip Completed,2016-07-11 09:24:00,2016-07-11 09:24:00,9,Available,Early Morning
1052,Airport,295.0,Trip Completed,2016-07-11 19:42:00,2016-07-11 19:42:00,19,Available,Late Evening
1743,Airport,295.0,Trip Completed,2016-07-12 08:28:00,2016-07-12 08:28:00,8,Available,Early Morning
3157,Airport,295.0,Trip Completed,2016-07-13 09:02:47,2016-07-13 09:47:47,9,Available,Early Morning
5255,Airport,295.0,Trip Completed,2016-07-14 21:19:45,2016-07-14 22:09:36,21,Available,Late Evening
6475,City,295.0,Trip Completed,2016-07-15 20:20:10,2016-07-15 21:02:25,20,Available,Late Evening
477,City,296.0,Trip Completed,2016-07-11 09:28:00,2016-07-11 09:28:00,9,Available,Early Morning
643,City,296.0,Trip Completed,2016-07-11 12:35:00,2016-07-11 12:35:00,12,Available,Noon
1152,Airport,296.0,Trip Completed,2016-07-11 20:39:00,2016-07-11 20:39:00,20,Available,Late Evening
1333,City,296.0,Trip Completed,2016-07-11 23:17:00,2016-07-11 23:17:00,23,Available,Night
1659,City,296.0,Trip Completed,2016-07-12 07:24:00,2016-07-12 07:24:00,7,Available,Early Morning
2657,Airport,296.0,Trip Completed,2016-07-12 23:11:00,2016-07-12 23:11:00,23,Available,Night
2898,Airport,296.0,Trip Completed,2016-07-13 06:01:11,2016-07-13 07:04:39,6,Available,Early Morning
3852,Airport,296.0,Trip Completed,2016-07-13 21:38:20,2016-07-13 22:24:52,21,Available,Late Evening
5342,City,296.0,Trip Completed,2016-07-14 22:38:38,2016-07-14 23:21:22,22,Available,Night
5634,Airport,296.0,Trip Completed,2016-07-15 06:44:16,2016-07-15 07:10:49,6,Available,Early Morning
30,Airport,297.0,Trip Completed,2016-07-11 02:04:00,2016-07-11 02:04:00,2,Available,Dawn
195,City,297.0,Trip Completed,2016-07-11 06:05:00,2016-07-11 06:05:00,6,Available,Early Morning
993,City,297.0,Trip Completed,2016-07-11 19:00:00,2016-07-11 19:00:00,19,Available,Late Evening
1774,Airport,297.0,Trip Completed,2016-07-12 08:53:00,2016-07-12 08:53:00,8,Available,Early Morning
2648,City,297.0,Trip Completed,2016-07-12 22:50:00,2016-07-12 22:50:00,22,Available,Night
2979,Airport,297.0,Trip Completed,2016-07-13 06:58:03,2016-07-13 07:58:34,6,Available,Early Morning
3676,City,297.0,Trip Completed,2016-07-13 19:28:20,2016-07-13 20:30:48,19,Available,Late Evening
4041,Airport,297.0,Trip Completed,2016-07-14 00:38:29,2016-07-14 01:12:21,0,Available,Dawn
4147,Airport,297.0,Trip Completed,2016-07-14 04:54:07,2016-07-14 06:00:11,4,Available,Dawn
4859,Airport,297.0,Trip Completed,2016-07-14 17:34:16,2016-07-14 18:30:48,17,Available,Late Evening
6067,Airport,297.0,Trip Completed,2016-07-15 13:55:13,2016-07-15 14:56:02,13,Available,Noon
1690,Airport,298.0,Trip Completed,2016-07-12 07:52:00,2016-07-12 07:52:00,7,Available,Early Morning
2404,Airport,298.0,Trip Completed,2016-07-12 20:00:00,2016-07-12 20:00:00,20,Available,Late Evening
3313,City,298.0,Trip Completed,2016-07-13 12:01:34,2016-07-13 12:55:12,12,Available,Noon
3559,City,298.0,Trip Completed,2016-07-13 18:16:19,2016-07-13 19:25:22,18,Available,Late Evening
4018,Airport,298.0,Trip Completed,2016-07-13 23:57:31,2016-07-14 01:02:24,23,Available,Night
4121,Airport,298.0,Trip Completed,2016-07-14 04:29:45,2016-07-14 05:07:30,4,Available,Dawn
4224,City,298.0,Trip Completed,2016-07-14 05:49:16,2016-07-14 06:54:57,5,Available,Early Morning
4810,City,298.0,Trip Completed,2016-07-14 17:16:21,2016-07-14 18:01:28,17,Available,Late Evening
5295,City,298.0,Trip Completed,2016-07-14 21:48:59,2016-07-14 22:41:48,21,Available,Late Evening
5381,Airport,298.0,Trip Completed,2016-07-14 23:56:41,2016-07-15 00:39:24,23,Available,Night
6271,City,298.0,Trip Completed,2016-07-15 18:14:56,2016-07-15 18:59:11,18,Available,Late Evening
1244,City,299.0,Trip Completed,2016-07-11 21:38:00,2016-07-11 21:38:00,21,Available,Late Evening
2249,City,299.0,Trip Completed,2016-07-12 18:24:00,2016-07-12 18:24:00,18,Available,Late Evening
3045,Airport,299.0,Trip Completed,2016-07-13 07:39:52,2016-07-13 08:30:57,7,Available,Early Morning
3817,Airport,299.0,Trip Completed,2016-07-13 21:12:43,2016-07-13 22:05:34,21,Available,Late Evening
4481,City,299.0,Trip Completed,2016-07-14 08:46:30,2016-07-14 09:54:56,8,Available,Early Morning
5160,City,299.0,Trip Completed,2016-07-14 20:28:32,2016-07-14 21:12:48,20,Available,Late Evening
6304,City,299.0,Trip Completed,2016-07-15 18:31:31,2016-07-15 19:19:30,18,Available,Late Evening
1315,Airport,300.0,Trip Completed,2016-07-11 22:54:00,2016-07-11 22:54:00,22,Available,Night
2924,City,300.0,Trip Completed,2016-07-13 06:31:22,2016-07-13 07:20:52,6,Available,Early Morning
3324,Airport,300.0,Trip Completed,2016-07-13 12:33:21,2016-07-13 13:16:03,12,Available,Noon
3935,Airport,300.0,Trip Completed,2016-07-13 22:26:08,2016-07-13 23:43:13,22,Available,Night
5844,Airport,300.0,Trip Completed,2016-07-15 09:07:09,2016-07-15 09:56:07,9,Available,Early Morning
2905,City,1.0,Cancelled,2016-07-13 06:08:41,,6,Not Available,Early Morning
4805,City,1.0,Cancelled,2016-07-14 17:07:58,,17,Not Available,Late Evening
5202,Airport,1.0,Cancelled,2016-07-14 20:51:37,,20,Not Available,Late Evening
5927,City,1.0,Cancelled,2016-07-15 10:12:40,,10,Not Available,Noon
2347,Airport,2.0,Cancelled,2016-07-12 19:14:00,2016-07-12 19:14:00,19,Not Available,Late Evening
3806,Airport,2.0,Cancelled,2016-07-13 20:57:49,,20,Not Available,Late Evening
4451,City,2.0,Cancelled,2016-07-14 08:38:38,,8,Not Available,Early Morning
5023,Airport,2.0,Cancelled,2016-07-14 19:04:08,,19,Not Available,Late Evening
80,City,3.0,Cancelled,2016-07-11 04:47:00,2016-07-11 04:47:00,4,Not Available,Dawn
534,City,3.0,Cancelled,2016-07-11 10:01:00,2016-07-11 10:01:00,10,Not Available,Noon
1867,Airport,3.0,Cancelled,2016-07-12 09:59:00,2016-07-12 09:59:00,9,Not Available,Early Morning
4383,City,3.0,Cancelled,2016-07-14 07:48:31,,7,Not Available,Early Morning
748,City,4.0,Cancelled,2016-07-11 15:49:00,2016-07-11 15:49:00,15,Not Available,Noon
1254,Airport,4.0,Cancelled,2016-07-11 21:53:00,2016-07-11 21:53:00,21,Not Available,Late Evening
3807,Airport,4.0,Cancelled,2016-07-13 20:58:00,,20,Not Available,Late Evening
4280,City,4.0,Cancelled,2016-07-14 06:33:09,,6,Not Available,Early Morning
4533,City,4.0,Cancelled,2016-07-14 09:31:08,,9,Not Available,Early Morning
3230,City,5.0,Cancelled,2016-07-13 10:01:57,,10,Not Available,Noon
4296,City,5.0,Cancelled,2016-07-14 06:39:26,,6,Not Available,Early Morning
3059,City,6.0,Cancelled,2016-07-13 07:56:25,,7,Not Available,Early Morning
5547,City,6.0,Cancelled,2016-07-15 05:30:31,,5,Not Available,Early Morning
5699,City,6.0,Cancelled,2016-07-15 07:25:53,,7,Not Available,Early Morning
5701,City,6.0,Cancelled,2016-07-15 07:34:00,,7,Not Available,Early Morning
247,City,7.0,Cancelled,2016-07-11 06:33:00,2016-07-11 06:33:00,6,Not Available,Early Morning
2582,Airport,7.0,Cancelled,2016-07-12 21:42:00,2016-07-12 21:42:00,21,Not Available,Late Evening
3184,City,7.0,Cancelled,2016-07-13 09:21:36,,9,Not Available,Early Morning
1687,City,8.0,Cancelled,2016-07-12 07:51:00,2016-07-12 07:51:00,7,Not Available,Early Morning
4174,City,8.0,Cancelled,2016-07-14 05:19:59,,5,Not Available,Early Morning
4335,City,8.0,Cancelled,2016-07-14 07:13:52,,7,Not Available,Early Morning
150,City,9.0,Cancelled,2016-07-11 05:24:00,2016-07-11 05:24:00,5,Not Available,Early Morning
233,City,9.0,Cancelled,2016-07-11 06:27:00,2016-07-11 06:27:00,6,Not Available,Early Morning
1880,City,9.0,Cancelled,2016-07-12 10:01:00,2016-07-12 10:01:00,10,Not Available,Noon
2986,City,9.0,Cancelled,2016-07-13 07:04:48,,7,Not Available,Early Morning
3549,City,9.0,Cancelled,2016-07-13 18:03:30,,18,Not Available,Late Evening
4463,City,9.0,Cancelled,2016-07-14 08:43:07,,8,Not Available,Early Morning
4178,City,10.0,Cancelled,2016-07-14 05:22:51,,5,Not Available,Early Morning
4599,City,10.0,Cancelled,2016-07-14 10:08:43,,10,Not Available,Noon
4667,Airport,10.0,Cancelled,2016-07-14 12:23:07,,12,Not Available,Noon
570,City,13.0,Cancelled,2016-07-11 10:36:00,2016-07-11 10:36:00,10,Not Available,Noon
1691,City,13.0,Cancelled,2016-07-12 07:54:00,2016-07-12 07:54:00,7,Not Available,Early Morning
3499,City,13.0,Cancelled,2016-07-13 17:46:24,,17,Not Available,Late Evening
4467,City,13.0,Cancelled,2016-07-14 08:42:11,,8,Not Available,Early Morning
2799,City,14.0,Cancelled,2016-07-13 04:59:16,,4,Not Available,Dawn
3822,Airport,14.0,Cancelled,2016-07-13 21:10:52,,21,Not Available,Late Evening
4456,City,14.0,Cancelled,2016-07-14 08:32:41,,8,Not Available,Early Morning
4685,Airport,14.0,Cancelled,2016-07-14 13:00:39,,13,Not Available,Noon
306,City,15.0,Cancelled,2016-07-11 07:20:00,2016-07-11 07:20:00,7,Not Available,Early Morning
2888,City,15.0,Cancelled,2016-07-13 05:57:46,,5,Not Available,Early Morning
92,City,16.0,Cancelled,2016-07-11 04:53:00,2016-07-11 04:53:00,4,Not Available,Dawn
3138,City,16.0,Cancelled,2016-07-13 08:50:25,,8,Not Available,Early Morning
3810,City,16.0,Cancelled,2016-07-13 21:06:22,,21,Not Available,Late Evening
4580,City,16.0,Cancelled,2016-07-14 09:59:40,,9,Not Available,Early Morning
5784,City,16.0,Cancelled,2016-07-15 08:34:59,,8,Not Available,Early Morning
1648,City,17.0,Cancelled,2016-07-12 07:20:00,2016-07-12 07:20:00,7,Not Available,Early Morning
2883,City,17.0,Cancelled,2016-07-13 05:54:41,,5,Not Available,Early Morning
4272,City,17.0,Cancelled,2016-07-14 06:23:43,,6,Not Available,Early Morning
5621,City,17.0,Cancelled,2016-07-15 06:28:59,,6,Not Available,Early Morning
5696,City,17.0,Cancelled,2016-07-15 07:32:18,,7,Not Available,Early Morning
5662,City,18.0,Cancelled,2016-07-15 07:04:59,,7,Not Available,Early Morning
1894,Airport,19.0,Cancelled,2016-07-12 10:19:00,2016-07-12 10:19:00,10,Not Available,Noon
2854,City,19.0,Cancelled,2016-07-13 05:37:28,,5,Not Available,Early Morning
4968,City,19.0,Cancelled,2016-07-14 18:40:44,,18,Not Available,Late Evening
352,City,20.0,Cancelled,2016-07-11 07:54:00,2016-07-11 07:54:00,7,Not Available,Early Morning
1841,City,20.0,Cancelled,2016-07-12 09:41:00,2016-07-12 09:41:00,9,Not Available,Early Morning
1885,City,20.0,Cancelled,2016-07-12 10:04:00,2016-07-12 10:04:00,10,Not Available,Noon
3170,City,20.0,Cancelled,2016-07-13 09:09:56,,9,Not Available,Early Morning
4586,City,20.0,Cancelled,2016-07-14 10:09:44,,10,Not Available,Noon
5208,Airport,20.0,Cancelled,2016-07-14 20:55:57,,20,Not Available,Late Evening
5472,City,20.0,Cancelled,2016-07-15 04:49:38,,4,Not Available,Dawn
96,City,21.0,Cancelled,2016-07-11 04:58:00,2016-07-11 04:58:00,4,Not Available,Dawn
132,City,21.0,Cancelled,2016-07-11 05:15:00,2016-07-11 05:15:00,5,Not Available,Early Morning
2899,City,21.0,Cancelled,2016-07-13 05:59:57,,5,Not Available,Early Morning
3166,City,21.0,Cancelled,2016-07-13 09:09:08,,9,Not Available,Early Morning
232,City,22.0,Cancelled,2016-07-11 06:26:00,2016-07-11 06:26:00,6,Not Available,Early Morning
275,City,22.0,Cancelled,2016-07-11 07:00:00,2016-07-11 07:00:00,7,Not Available,Early Morning
554,City,22.0,Cancelled,2016-07-11 10:13:00,2016-07-11 10:13:00,10,Not Available,Noon
4326,City,22.0,Cancelled,2016-07-14 07:08:58,,7,Not Available,Early Morning
5723,City,22.0,Cancelled,2016-07-15 07:44:45,,7,Not Available,Early Morning
1462,Airport,23.0,Cancelled,2016-07-12 05:01:00,2016-07-12 05:01:00,5,Not Available,Early Morning
196,Airport,24.0,Cancelled,2016-07-11 06:07:00,2016-07-11 06:07:00,6,Not Available,Early Morning
236,City,24.0,Cancelled,2016-07-11 06:32:00,2016-07-11 06:32:00,6,Not Available,Early Morning
1502,City,24.0,Cancelled,2016-07-12 05:37:00,2016-07-12 05:37:00,5,Not Available,Early Morning
1615,City,24.0,Cancelled,2016-07-12 06:52:00,2016-07-12 06:52:00,6,Not Available,Early Morning
3079,City,24.0,Cancelled,2016-07-13 08:13:10,,8,Not Available,Early Morning
6249,Airport,24.0,Cancelled,2016-07-15 17:55:33,,17,Not Available,Late Evening
1794,City,25.0,Cancelled,2016-07-12 09:03:00,2016-07-12 09:03:00,9,Not Available,Early Morning
4546,City,25.0,Cancelled,2016-07-14 09:34:22,,9,Not Available,Early Morning
2913,City,26.0,Cancelled,2016-07-13 06:15:34,,6,Not Available,Early Morning
276,City,27.0,Cancelled,2016-07-11 06:52:00,2016-07-11 06:52:00,6,Not Available,Early Morning
1613,City,27.0,Cancelled,2016-07-12 06:47:00,2016-07-12 06:47:00,6,Not Available,Early Morning
3150,City,27.0,Cancelled,2016-07-13 08:59:46,,8,Not Available,Early Morning
3217,City,27.0,Cancelled,2016-07-13 09:48:01,,9,Not Available,Early Morning
4523,City,27.0,Cancelled,2016-07-14 09:22:12,,9,Not Available,Early Morning
4593,City,27.0,Cancelled,2016-07-14 10:09:46,,10,Not Available,Noon
5476,Airport,27.0,Cancelled,2016-07-15 04:45:54,,4,Not Available,Dawn
5477,City,27.0,Cancelled,2016-07-15 04:48:51,,4,Not Available,Dawn
5846,City,27.0,Cancelled,2016-07-15 09:05:17,,9,Not Available,Early Morning
1539,City,28.0,Cancelled,2016-07-12 06:04:00,2016-07-12 06:04:00,6,Not Available,Early Morning
1770,City,28.0,Cancelled,2016-07-12 08:50:00,2016-07-12 08:50:00,8,Not Available,Early Morning
1921,City,28.0,Cancelled,2016-07-12 10:58:00,2016-07-12 10:58:00,10,Not Available,Noon
3073,City,28.0,Cancelled,2016-07-13 08:01:01,,8,Not Available,Early Morning
4795,Airport,28.0,Cancelled,2016-07-14 16:55:27,,16,Not Available,Noon
2079,Airport,29.0,Cancelled,2016-07-12 15:43:00,2016-07-12 15:43:00,15,Not Available,Noon
3179,City,29.0,Cancelled,2016-07-13 09:16:05,,9,Not Available,Early Morning
5872,City,29.0,Cancelled,2016-07-15 09:20:22,,9,Not Available,Early Morning
218,City,30.0,Cancelled,2016-07-11 06:14:00,2016-07-11 06:14:00,6,Not Available,Early Morning
840,Airport,30.0,Cancelled,2016-07-11 17:41:00,2016-07-11 17:41:00,17,Not Available,Late Evening
1642,City,30.0,Cancelled,2016-07-12 07:17:00,2016-07-12 07:17:00,7,Not Available,Early Morning
3307,City,30.0,Cancelled,2016-07-13 12:02:50,,12,Not Available,Noon
1475,City,31.0,Cancelled,2016-07-12 05:12:00,2016-07-12 05:12:00,5,Not Available,Early Morning
2179,Airport,31.0,Cancelled,2016-07-12 17:36:00,2016-07-12 17:36:00,17,Not Available,Late Evening
3080,City,31.0,Cancelled,2016-07-13 08:11:13,,8,Not Available,Early Morning
3771,Airport,31.0,Cancelled,2016-07-13 20:42:07,,20,Not Available,Late Evening
5847,Airport,31.0,Cancelled,2016-07-15 09:05:38,,9,Not Available,Early Morning
5875,City,31.0,Cancelled,2016-07-15 09:22:33,,9,Not Available,Early Morning
400,City,32.0,Cancelled,2016-07-11 08:29:00,2016-07-11 08:29:00,8,Not Available,Early Morning
2146,Airport,32.0,Cancelled,2016-07-12 17:21:00,2016-07-12 17:21:00,17,Not Available,Late Evening
2942,City,32.0,Cancelled,2016-07-13 06:37:29,,6,Not Available,Early Morning
4418,City,32.0,Cancelled,2016-07-14 08:18:30,,8,Not Available,Early Morning
2305,City,33.0,Cancelled,2016-07-12 18:56:00,2016-07-12 18:56:00,18,Not Available,Late Evening
5637,City,33.0,Cancelled,2016-07-15 06:44:12,,6,Not Available,Early Morning
5838,City,33.0,Cancelled,2016-07-15 09:02:38,,9,Not Available,Early Morning
457,City,34.0,Cancelled,2016-07-11 09:17:00,2016-07-11 09:17:00,9,Not Available,Early Morning
511,City,34.0,Cancelled,2016-07-11 09:40:00,2016-07-11 09:40:00,9,Not Available,Early Morning
4146,City,34.0,Cancelled,2016-07-14 04:52:26,,4,Not Available,Dawn
4242,City,34.0,Cancelled,2016-07-14 06:03:16,,6,Not Available,Early Morning
4470,City,34.0,Cancelled,2016-07-14 08:47:12,,8,Not Available,Early Morning
2530,City,35.0,Cancelled,2016-07-12 21:07:00,2016-07-12 21:07:00,21,Not Available,Late Evening
2596,City,35.0,Cancelled,2016-07-12 21:53:00,2016-07-12 21:53:00,21,Not Available,Late Evening
5754,City,35.0,Cancelled,2016-07-15 08:05:15,,8,Not Available,Early Morning
200,City,36.0,Cancelled,2016-07-11 06:10:00,2016-07-11 06:10:00,6,Not Available,Early Morning
1531,City,36.0,Cancelled,2016-07-12 05:54:00,2016-07-12 05:54:00,5,Not Available,Early Morning
5715,City,36.0,Cancelled,2016-07-15 07:42:16,,7,Not Available,Early Morning
3130,City,37.0,Cancelled,2016-07-13 08:43:10,,8,Not Available,Early Morning
4133,City,37.0,Cancelled,2016-07-14 04:45:57,,4,Not Available,Dawn
4419,City,37.0,Cancelled,2016-07-14 08:17:14,,8,Not Available,Early Morning
4547,City,37.0,Cancelled,2016-07-14 09:39:53,,9,Not Available,Early Morning
5613,City,37.0,Cancelled,2016-07-15 06:17:34,,6,Not Available,Early Morning
572,Airport,38.0,Cancelled,2016-07-11 10:48:00,2016-07-11 10:48:00,10,Not Available,Noon
1566,City,38.0,Cancelled,2016-07-12 06:22:00,2016-07-12 06:22:00,6,Not Available,Early Morning
2266,Airport,38.0,Cancelled,2016-07-12 18:33:00,2016-07-12 18:33:00,18,Not Available,Late Evening
4390,City,38.0,Cancelled,2016-07-14 08:01:16,,8,Not Available,Early Morning
4545,City,38.0,Cancelled,2016-07-14 09:43:35,,9,Not Available,Early Morning
4572,City,38.0,Cancelled,2016-07-14 09:52:32,,9,Not Available,Early Morning
1649,City,39.0,Cancelled,2016-07-12 07:24:00,2016-07-12 07:24:00,7,Not Available,Early Morning
3008,City,39.0,Cancelled,2016-07-13 07:23:01,,7,Not Available,Early Morning
4480,City,39.0,Cancelled,2016-07-14 08:46:34,,8,Not Available,Early Morning
