market_date,market_start_time,market_end_time,market_start_datetime,market_end_datetime,market_date_transaction_time,transaction_time,product_id,vendor_id,customer_id,quantity,cost_to_customer_per_qty
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 18:31:00",18:31:00,2,7,14,3.13,3.49
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 17:46:00",17:46:00,2,7,19,3.42,3.49
2020-07-15,"4:00 PM","7:00 PM","2020-07-15 16:00:00","2020-07-15 19:00:00","2020-07-15 18:52:00",18:52:00,2,7,21,5.02,3.49
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 12:14:00",12:14:00,2,7,4,1.39,3.49
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 09:35:00",09:35:00,2,7,6,1.25,3.49
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 13:57:00",13:57:00,2,7,9,3.10,3.49
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 09:04:00",09:04:00,2,7,18,5.59,3.49
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 08:57:00",08:57:00,2,7,19,4.67,3.49
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 12:18:00",12:18:00,2,7,20,2.12,3.49
2020-07-18,"8:00 AM","2:00 PM","2020-07-18 08:00:00","2020-07-18 14:00:00","2020-07-18 13:00:00",13:00:00,2,7,20,6.64,3.49
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 17:57:00",17:57:00,2,7,7,4.38,3.49
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 18:21:00",18:21:00,2,7,9,2.31,3.49
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 16:24:00",16:24:00,2,7,10,3.38,3.49
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 18:44:00",18:44:00,2,7,11,3.14,3.49
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 16:25:00",16:25:00,2,7,12,4.33,3.49
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 16:26:00",16:26:00,2,7,12,1.95,3.49
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 18:00:00",18:00:00,2,7,18,2.85,3.49
2020-07-22,"4:00 PM","7:00 PM","2020-07-22 16:00:00","2020-07-22 19:00:00","2020-07-22 18:55:00",18:55:00,2,7,25,5.15,3.49
2020-07-25,"8:00 AM","2:00 PM","2020-07-25 08:00:00","2020-07-25 14:00:00","2020-07-25 13:37:00",13:37:00,2,7,14,3.87,3.49
2020-07-25,"8:00 AM","2:00 PM","2020-07-25 08:00:00","2020-07-25 14:00:00","2020-07-25 13:54:00",13:54:00,2,7,14,1.38,3.49
2020-07-29,"4:00 PM","7:00 PM","2020-07-29 16:00:00","2020-07-29 19:00:00","2020-07-29 18:52:00",18:52:00,2,7,1,3.88,3.49
2020-07-29,"4:00 PM","7:00 PM","2020-07-29 16:00:00","2020-07-29 19:00:00","2020-07-29 18:27:00",18:27:00,2,7,4,3.35,3.49
2020-07-29,"4:00 PM","7:00 PM","2020-07-29 16:00:00","2020-07-29 19:00:00","2020-07-29 18:43:00",18:43:00,2,7,5,3.00,3.49
2020-07-29,"4:00 PM","7:00 PM","2020-07-29 16:00:00","2020-07-29 19:00:00","2020-07-29 18:41:00",18:41:00,2,7,6,2.38,3.49
2020-07-29,"4:00 PM","7:00 PM","2020-07-29 16:00:00","2020-07-29 19:00:00","2020-07-29 18:52:00",18:52:00,2,7,10,4.20,3.49
2020-07-29,"4:00 PM","7:00 PM","2020-07-29 16:00:00","2020-07-29 19:00:00","2020-07-29 16:39:00",16:39:00,2,7,15,2.59,3.49
2020-07-29,"4:00 PM","7:00 PM","2020-07-29 16:00:00","2020-07-29 19:00:00","2020-07-29 18:38:00",18:38:00,2,7,26,3.08,3.49
2020-07-29,"4:00 PM","7:00 PM","2020-07-29 16:00:00","2020-07-29 19:00:00","2020-07-29 18:46:00",18:46:00,2,7,26,3.64,3.49
2020-08-01,"8:00 AM","2:00 PM","2020-08-01 08:00:00","2020-08-01 14:00:00","2020-08-01 10:18:00",10:18:00,2,7,1,1.79,3.49
2020-08-01,"8:00 AM","2:00 PM","2020-08-01 08:00:00","2020-08-01 14:00:00","2020-08-01 12:38:00",12:38:00,2,7,3,4.87,3.49
2020-08-01,"8:00 AM","2:00 PM","2020-08-01 08:00:00","2020-08-01 14:00:00","2020-08-01 09:18:00",09:18:00,2,7,5,3.26,3.49
2020-08-01,"8:00 AM","2:00 PM","2020-08-01 08:00:00","2020-08-01 14:00:00","2020-08-01 12:01:00",12:01:00,2,7,11,2.27,3.49
2020-08-01,"8:00 AM","2:00 PM","2020-08-01 08:00:00","2020-08-01 14:00:00","2020-08-01 09:52:00",09:52:00,2,7,15,6.04,3.49
2020-08-05,"4:00 PM","7:00 PM","2020-08-05 16:00:00","2020-08-05 19:00:00","2020-08-05 16:43:00",16:43:00,2,7,8,2.84,3.49
2020-08-05,"4:00 PM","7:00 PM","2020-08-05 16:00:00","2020-08-05 19:00:00","2020-08-05 18:11:00",18:11:00,2,7,12,1.47,3.49
2020-08-05,"4:00 PM","7:00 PM","2020-08-05 16:00:00","2020-08-05 19:00:00","2020-08-05 18:26:00",18:26:00,2,7,12,0.22,3.49
2020-08-05,"4:00 PM","7:00 PM","2020-08-05 16:00:00","2020-08-05 19:00:00","2020-08-05 18:50:00",18:50:00,2,7,26,1.42,3.49
2020-08-05,"4:00 PM","7:00 PM","2020-08-05 16:00:00","2020-08-05 19:00:00","2020-08-05 18:51:00",18:51:00,2,7,26,2.74,3.49
2020-08-08,"8:00 AM","2:00 PM","2020-08-08 08:00:00","2020-08-08 14:00:00","2020-08-08 11:31:00",11:31:00,2,7,5,4.53,3.49
2020-08-08,"8:00 AM","2:00 PM","2020-08-08 08:00:00","2020-08-08 14:00:00","2020-08-08 12:06:00",12:06:00,2,7,5,5.20,3.49
2020-08-08,"8:00 AM","2:00 PM","2020-08-08 08:00:00","2020-08-08 14:00:00","2020-08-08 08:23:00",08:23:00,2,7,7,3.53,3.49
2020-08-08,"8:00 AM","2:00 PM","2020-08-08 08:00:00","2020-08-08 14:00:00","2020-08-08 10:32:00",10:32:00,2,7,9,0.18,3.49
2020-08-08,"8:00 AM","2:00 PM","2020-08-08 08:00:00","2020-08-08 14:00:00","2020-08-08 09:45:00",09:45:00,2,7,12,4.91,3.49
2020-08-08,"8:00 AM","2:00 PM","2020-08-08 08:00:00","2020-08-08 14:00:00","2020-08-08 10:26:00",10:26:00,2,7,12,3.18,3.49
2020-08-12,"4:00 PM","7:00 PM","2020-08-12 16:00:00","2020-08-12 19:00:00","2020-08-12 18:59:00",18:59:00,2,7,4,3.06,3.49
2020-08-12,"4:00 PM","7:00 PM","2020-08-12 16:00:00","2020-08-12 19:00:00","2020-08-12 17:25:00",17:25:00,2,7,7,3.05,3.49
2020-08-12,"4:00 PM","7:00 PM","2020-08-12 16:00:00","2020-08-12 19:00:00","2020-08-12 16:16:00",16:16:00,2,7,13,1.25,3.49
2020-08-12,"4:00 PM","7:00 PM","2020-08-12 16:00:00","2020-08-12 19:00:00","2020-08-12 16:39:00",16:39:00,2,7,13,3.96,3.49
2020-08-12,"4:00 PM","7:00 PM","2020-08-12 16:00:00","2020-08-12 19:00:00","2020-08-12 17:53:00",17:53:00,2,7,16,3.53,3.49
2020-08-12,"4:00 PM","7:00 PM","2020-08-12 16:00:00","2020-08-12 19:00:00","2020-08-12 18:53:00",18:53:00,2,7,23,1.78,3.49
2020-08-15,"8:00 AM","2:00 PM","2020-08-15 08:00:00","2020-08-15 14:00:00","2020-08-15 09:40:00",09:40:00,2,7,7,2.77,3.49
2020-08-15,"8:00 AM","2:00 PM","2020-08-15 08:00:00","2020-08-15 14:00:00","2020-08-15 09:36:00",09:36:00,2,7,8,3.85,3.49
2020-08-15,"8:00 AM","2:00 PM","2020-08-15 08:00:00","2020-08-15 14:00:00","2020-08-15 12:13:00",12:13:00,2,7,10,1.91,3.49
2020-08-15,"8:00 AM","2:00 PM","2020-08-15 08:00:00","2020-08-15 14:00:00","2020-08-15 13:37:00",13:37:00,2,7,18,4.74,3.49
2020-08-15,"8:00 AM","2:00 PM","2020-08-15 08:00:00","2020-08-15 14:00:00","2020-08-15 12:36:00",12:36:00,2,7,19,2.43,3.49
2020-08-15,"8:00 AM","2:00 PM","2020-08-15 08:00:00","2020-08-15 14:00:00","2020-08-15 13:04:00",13:04:00,2,7,19,3.01,3.49
2020-08-19,"4:00 PM","7:00 PM","2020-08-19 16:00:00","2020-08-19 19:00:00","2020-08-19 16:47:00",16:47:00,2,7,11,6.34,3.49
2020-08-19,"4:00 PM","7:00 PM","2020-08-19 16:00:00","2020-08-19 19:00:00","2020-08-19 18:16:00",18:16:00,2,7,12,2.47,3.49
2020-08-19,"4:00 PM","7:00 PM","2020-08-19 16:00:00","2020-08-19 19:00:00","2020-08-19 18:50:00",18:50:00,2,7,13,2.37,3.49
2020-08-19,"4:00 PM","7:00 PM","2020-08-19 16:00:00","2020-08-19 19:00:00","2020-08-19 16:49:00",16:49:00,2,7,15,2.83,3.49
2020-08-19,"4:00 PM","7:00 PM","2020-08-19 16:00:00","2020-08-19 19:00:00","2020-08-19 18:43:00",18:43:00,2,7,24,3.16,3.49
2020-08-22,"8:00 AM","2:00 PM","2020-08-22 08:00:00","2020-08-22 14:00:00","2020-08-22 10:03:00",10:03:00,2,7,2,2.88,3.49
2020-08-22,"8:00 AM","2:00 PM","2020-08-22 08:00:00","2020-08-22 14:00:00","2020-08-22 13:46:00",13:46:00,2,7,5,3.75,3.49
2020-08-22,"8:00 AM","2:00 PM","2020-08-22 08:00:00","2020-08-22 14:00:00","2020-08-22 13:58:00",13:58:00,2,7,5,4.99,3.49
2020-08-22,"8:00 AM","2:00 PM","2020-08-22 08:00:00","2020-08-22 14:00:00","2020-08-22 09:39:00",09:39:00,2,7,6,3.48,3.49
2020-08-22,"8:00 AM","2:00 PM","2020-08-22 08:00:00","2020-08-22 14:00:00","2020-08-22 13:27:00",13:27:00,2,7,17,8.05,3.49
2020-08-26,"4:00 PM","7:00 PM","2020-08-26 16:00:00","2020-08-26 19:00:00","2020-08-26 18:49:00",18:49:00,2,7,1,1.03,3.49
2020-08-26,"4:00 PM","7:00 PM","2020-08-26 16:00:00","2020-08-26 19:00:00","2020-08-26 18:20:00",18:20:00,2,7,5,3.68,3.49
2020-08-26,"4:00 PM","7:00 PM","2020-08-26 16:00:00","2020-08-26 19:00:00","2020-08-26 18:21:00",18:21:00,2,7,9,2.13,3.49
2020-08-26,"4:00 PM","7:00 PM","2020-08-26 16:00:00","2020-08-26 19:00:00","2020-08-26 16:55:00",16:55:00,2,7,13,3.30,3.49
2020-08-26,"4:00 PM","7:00 PM","2020-08-26 16:00:00","2020-08-26 19:00:00","2020-08-26 17:27:00",17:27:00,2,7,15,0.31,3.49
2020-08-26,"4:00 PM","7:00 PM","2020-08-26 16:00:00","2020-08-26 19:00:00","2020-08-26 18:05:00",18:05:00,2,7,19,5.26,3.49
2020-08-29,"8:00 AM","2:00 PM","2020-08-29 08:00:00","2020-08-29 14:00:00","2020-08-29 13:32:00",13:32:00,2,7,4,1.82,3.49
2020-08-29,"8:00 AM","2:00 PM","2020-08-29 08:00:00","2020-08-29 14:00:00","2020-08-29 13:18:00",13:18:00,2,7,6,1.04,3.49
2020-08-29,"8:00 AM","2:00 PM","2020-08-29 08:00:00","2020-08-29 14:00:00","2020-08-29 13:29:00",13:29:00,2,7,10,2.14,3.49
2020-08-29,"8:00 AM","2:00 PM","2020-08-29 08:00:00","2020-08-29 14:00:00","2020-08-29 08:54:00",08:54:00,2,7,21,2.16,3.49
2020-08-29,"8:00 AM","2:00 PM","2020-08-29 08:00:00","2020-08-29 14:00:00","2020-08-29 08:55:00",08:55:00,2,7,21,3.54,3.49
2020-09-02,"4:00 PM","7:00 PM","2020-09-02 16:00:00","2020-09-02 19:00:00","2020-09-02 18:15:00",18:15:00,2,7,4,4.75,3.49
2020-09-02,"4:00 PM","7:00 PM","2020-09-02 16:00:00","2020-09-02 19:00:00","2020-09-02 16:51:00",16:51:00,2,7,7,4.83,3.49
2020-09-02,"4:00 PM","7:00 PM","2020-09-02 16:00:00","2020-09-02 19:00:00","2020-09-02 18:15:00",18:15:00,2,7,23,1.28,3.49
2020-09-02,"4:00 PM","7:00 PM","2020-09-02 16:00:00","2020-09-02 19:00:00","2020-09-02 18:54:00",18:54:00,2,7,23,1.86,3.49
2020-09-02,"4:00 PM","7:00 PM","2020-09-02 16:00:00","2020-09-02 19:00:00","2020-09-02 17:30:00",17:30:00,2,7,26,4.31,3.49
2020-09-02,"4:00 PM","7:00 PM","2020-09-02 16:00:00","2020-09-02 19:00:00","2020-09-02 18:17:00",18:17:00,2,7,26,2.57,3.49
2020-09-05,"8:00 AM","2:00 PM","2020-09-05 08:00:00","2020-09-05 14:00:00","2020-09-05 13:49:00",13:49:00,2,7,4,3.41,3.49
2020-09-05,"8:00 AM","2:00 PM","2020-09-05 08:00:00","2020-09-05 14:00:00","2020-09-05 13:57:00",13:57:00,2,7,5,2.23,3.49
2020-09-05,"8:00 AM","2:00 PM","2020-09-05 08:00:00","2020-09-05 14:00:00","2020-09-05 11:42:00",11:42:00,2,7,6,0.82,3.49
2020-09-05,"8:00 AM","2:00 PM","2020-09-05 08:00:00","2020-09-05 14:00:00","2020-09-05 09:26:00",09:26:00,2,7,8,1.85,3.49
2020-09-05,"8:00 AM","2:00 PM","2020-09-05 08:00:00","2020-09-05 14:00:00","2020-09-05 09:39:00",09:39:00,2,7,12,6.31,3.49
2020-09-05,"8:00 AM","2:00 PM","2020-09-05 08:00:00","2020-09-05 14:00:00","2020-09-05 11:32:00",11:32:00,2,7,25,4.86,3.49
2020-09-05,"8:00 AM","2:00 PM","2020-09-05 08:00:00","2020-09-05 14:00:00","2020-09-05 13:54:00",13:54:00,2,7,26,4.24,3.49
2020-09-09,"4:00 PM","7:00 PM","2020-09-09 16:00:00","2020-09-09 19:00:00","2020-09-09 17:29:00",17:29:00,2,7,5,2.15,3.49
2020-09-09,"4:00 PM","7:00 PM","2020-09-09 16:00:00","2020-09-09 19:00:00","2020-09-09 18:45:00",18:45:00,2,7,6,4.57,3.49
2020-09-09,"4:00 PM","7:00 PM","2020-09-09 16:00:00","2020-09-09 19:00:00","2020-09-09 16:45:00",16:45:00,2,7,12,3.62,3.49
2020-09-09,"4:00 PM","7:00 PM","2020-09-09 16:00:00","2020-09-09 19:00:00","2020-09-09 18:49:00",18:49:00,2,7,15,1.78,3.49
2020-09-09,"4:00 PM","7:00 PM","2020-09-09 16:00:00","2020-09-09 19:00:00","2020-09-09 18:52:00",18:52:00,2,7,15,4.21,3.49
2020-09-09,"4:00 PM","7:00 PM","2020-09-09 16:00:00","2020-09-09 19:00:00","2020-09-09 18:32:00",18:32:00,2,7,20,0.31,3.49
2020-09-09,"4:00 PM","7:00 PM","2020-09-09 16:00:00","2020-09-09 19:00:00","2020-09-09 18:45:00",18:45:00,2,7,22,2.77,3.49
2020-09-12,"8:00 AM","2:00 PM","2020-09-12 08:00:00","2020-09-12 14:00:00","2020-09-12 12:47:00",12:47:00,2,7,4,4.22,3.49
2020-09-12,"8:00 AM","2:00 PM","2020-09-12 08:00:00","2020-09-12 14:00:00","2020-09-12 12:47:00",12:47:00,2,7,15,5.01,3.00
2020-09-12,"8:00 AM","2:00 PM","2020-09-12 08:00:00","2020-09-12 14:00:00","2020-09-12 13:16:00",13:16:00,2,7,15,0.72,3.49
2020-09-12,"8:00 AM","2:00 PM","2020-09-12 08:00:00","2020-09-12 14:00:00","2020-09-12 11:16:00",11:16:00,2,7,20,4.25,3.49
2020-09-16,"4:00 PM","7:00 PM","2020-09-16 16:00:00","2020-09-16 19:00:00","2020-09-16 16:39:00",16:39:00,2,7,2,4.43,3.49
2020-09-16,"4:00 PM","7:00 PM","2020-09-16 16:00:00","2020-09-16 19:00:00","2020-09-16 18:29:00",18:29:00,2,7,3,2.98,3.49
2020-09-16,"4:00 PM","7:00 PM","2020-09-16 16:00:00","2020-09-16 19:00:00","2020-09-16 18:26:00",18:26:00,2,7,10,3.22,3.49
2020-09-16,"4:00 PM","7:00 PM","2020-09-16 16:00:00","2020-09-16 19:00:00","2020-09-16 18:40:00",18:40:00,2,7,11,3.67,3.49
2020-09-16,"4:00 PM","7:00 PM","2020-09-16 16:00:00","2020-09-16 19:00:00","2020-09-16 16:48:00",16:48:00,2,7,14,3.26,3.49
2020-09-16,"4:00 PM","7:00 PM","2020-09-16 16:00:00","2020-09-16 19:00:00","2020-09-16 18:53:00",18:53:00,2,7,19,2.42,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 13:50:00",13:50:00,2,7,3,2.06,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 11:31:00",11:31:00,2,7,5,4.45,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 11:54:00",11:54:00,2,7,5,3.36,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 12:30:00",12:30:00,2,7,6,3.07,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 09:57:00",09:57:00,2,7,10,5.16,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 13:06:00",13:06:00,2,7,11,1.13,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 13:13:00",13:13:00,2,7,11,2.10,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 11:24:00",11:24:00,2,7,15,3.88,3.49
2020-09-19,"8:00 AM","2:00 PM","2020-09-19 08:00:00","2020-09-19 14:00:00","2020-09-19 12:13:00",12:13:00,2,7,26,3.37,3.49
2020-09-23,"4:00 PM","7:00 PM","2020-09-23 16:00:00","2020-09-23 19:00:00","2020-09-23 17:21:00",17:21:00,2,7,5,2.33,3.49
2020-09-23,"4:00 PM","7:00 PM","2020-09-23 16:00:00","2020-09-23 19:00:00","2020-09-23 16:41:00",16:41:00,2,7,6,2.01,3.49
2020-09-23,"4:00 PM","7:00 PM","2020-09-23 16:00:00","2020-09-23 19:00:00","2020-09-23 17:35:00",17:35:00,2,7,6,2.80,3.49
2020-09-26,"8:00 AM","2:00 PM","2020-09-26 08:00:00","2020-09-26 14:00:00","2020-09-26 10:42:00",10:42:00,2,7,4,2.73,3.49
2020-09-26,"8:00 AM","2:00 PM","2020-09-26 08:00:00","2020-09-26 14:00:00","2020-09-26 10:21:00",10:21:00,2,7,5,2.13,3.49
2020-09-26,"8:00 AM","2:00 PM","2020-09-26 08:00:00","2020-09-26 14:00:00","2020-09-26 11:02:00",11:02:00,2,7,5,2.64,3.49
2020-09-26,"8:00 AM","2:00 PM","2020-09-26 08:00:00","2020-09-26 14:00:00","2020-09-26 11:26:00",11:26:00,2,7,7,4.03,3.49
2020-09-26,"8:00 AM","2:00 PM","2020-09-26 08:00:00","2020-09-26 14:00:00","2020-09-26 10:19:00",10:19:00,2,7,14,6.56,3.49
2020-09-30,"4:00 PM","7:00 PM","2020-09-30 16:00:00","2020-09-30 19:00:00","2020-09-30 18:36:00",18:36:00,2,7,1,2.45,3.49
2020-09-30,"4:00 PM","7:00 PM","2020-09-30 16:00:00","2020-09-30 19:00:00","2020-09-30 18:06:00",18:06:00,2,7,2,5.04,3.49
2020-09-30,"4:00 PM","7:00 PM","2020-09-30 16:00:00","2020-09-30 19:00:00","2020-09-30 18:04:00",18:04:00,2,7,6,2.26,3.49
2020-09-30,"4:00 PM","7:00 PM","2020-09-30 16:00:00","2020-09-30 19:00:00","2020-09-30 18:33:00",18:33:00,2,7,9,2.93,3.49
2020-09-30,"4:00 PM","7:00 PM","2020-09-30 16:00:00","2020-09-30 19:00:00","2020-09-30 18:07:00",18:07:00,2,7,10,1.29,3.49
2020-09-30,"4:00 PM","7:00 PM","2020-09-30 16:00:00","2020-09-30 19:00:00","2020-09-30 18:53:00",18:53:00,2,7,19,3.36,3.49
2019-07-03,"4:00 PM","7:00 PM","2019-07-03 16:00:00","2019-07-03 19:00:00","2019-07-03 17:36:00",17:36:00,3,7,1,3.00,0.50
2019-07-03,"4:00 PM","7:00 PM","2019-07-03 16:00:00","2019-07-03 19:00:00","2019-07-03 18:10:00",18:10:00,3,7,3,5.00,0.50
2019-07-03,"4:00 PM","7:00 PM","2019-07-03 16:00:00","2019-07-03 19:00:00","2019-07-03 18:32:00",18:32:00,3,7,3,4.00,0.50
2019-07-03,"4:00 PM","7:00 PM","2019-07-03 16:00:00","2019-07-03 19:00:00","2019-07-03 18:52:00",18:52:00,3,7,11,4.00,0.50
2019-07-03,"4:00 PM","7:00 PM","2019-07-03 16:00:00","2019-07-03 19:00:00","2019-07-03 18:22:00",18:22:00,3,7,16,1.00,0.50
2019-07-03,"4:00 PM","7:00 PM","2019-07-03 16:00:00","2019-07-03 19:00:00","2019-07-03 18:11:00",18:11:00,3,7,22,5.00,0.50
2019-07-03,"4:00 PM","7:00 PM","2019-07-03 16:00:00","2019-07-03 19:00:00","2019-07-03 18:55:00",18:55:00,3,7,24,6.00,0.50
2019-07-03,"4:00 PM","7:00 PM","2019-07-03 16:00:00","2019-07-03 19:00:00","2019-07-03 18:18:00",18:18:00,3,7,25,2.00,0.50
2019-07-06,"8:00 AM","2:00 PM","2019-07-06 08:00:00","2019-07-06 14:00:00","2019-07-06 13:03:00",13:03:00,3,7,1,3.00,0.50
2019-07-06,"8:00 AM","2:00 PM","2019-07-06 08:00:00","2019-07-06 14:00:00","2019-07-06 11:50:00",11:50:00,3,7,5,1.00,0.50
2019-07-06,"8:00 AM","2:00 PM","2019-07-06 08:00:00","2019-07-06 14:00:00","2019-07-06 11:51:00",11:51:00,3,7,6,5.00,0.50
2019-07-06,"8:00 AM","2:00 PM","2019-07-06 08:00:00","2019-07-06 14:00:00","2019-07-06 12:19:00",12:19:00,3,7,6,4.00,0.50
2019-07-06,"8:00 AM","2:00 PM","2019-07-06 08:00:00","2019-07-06 14:00:00","2019-07-06 09:52:00",09:52:00,3,7,10,1.00,0.50
2019-07-06,"8:00 AM","2:00 PM","2019-07-06 08:00:00","2019-07-06 14:00:00","2019-07-06 09:14:00",09:14:00,3,7,15,2.00,0.50
2019-07-06,"8:00 AM","2:00 PM","2019-07-06 08:00:00","2019-07-06 14:00:00","2019-07-06 09:54:00",09:54:00,3,7,19,4.00,0.50
2019-07-10,"4:00 PM","7:00 PM","2019-07-10 16:00:00","2019-07-10 19:00:00","2019-07-10 16:44:00",16:44:00,3,7,3,4.00,0.50
2019-07-10,"4:00 PM","7:00 PM","2019-07-10 16:00:00","2019-07-10 19:00:00","2019-07-10 17:27:00",17:27:00,3,7,9,3.00,0.50
2019-07-10,"4:00 PM","7:00 PM","2019-07-10 16:00:00","2019-07-10 19:00:00","2019-07-10 18:35:00",18:35:00,3,7,11,1.00,0.50
2019-07-10,"4:00 PM","7:00 PM","2019-07-10 16:00:00","2019-07-10 19:00:00","2019-07-10 17:45:00",17:45:00,3,7,12,1.00,0.50
2019-07-10,"4:00 PM","7:00 PM","2019-07-10 16:00:00","2019-07-10 19:00:00","2019-07-10 18:50:00",18:50:00,3,7,23,1.00,0.50
2019-07-13,"8:00 AM","2:00 PM","2019-07-13 08:00:00","2019-07-13 14:00:00","2019-07-13 11:50:00",11:50:00,3,7,1,2.00,0.50
2019-07-13,"8:00 AM","2:00 PM","2019-07-13 08:00:00","2019-07-13 14:00:00","2019-07-13 11:03:00",11:03:00,3,7,6,2.00,0.50
2019-07-13,"8:00 AM","2:00 PM","2019-07-13 08:00:00","2019-07-13 14:00:00","2019-07-13 10:20:00",10:20:00,3,7,7,5.00,0.50
2019-07-13,"8:00 AM","2:00 PM","2019-07-13 08:00:00","2019-07-13 14:00:00","2019-07-13 11:21:00",11:21:00,3,7,10,1.00,0.50
2019-07-13,"8:00 AM","2:00 PM","2019-07-13 08:00:00","2019-07-13 14:00:00","2019-07-13 11:59:00",11:59:00,3,7,10,4.00,0.50
2019-07-17,"4:00 PM","7:00 PM","2019-07-17 16:00:00","2019-07-17 19:00:00","2019-07-17 18:45:00",18:45:00,3,7,2,3.00,0.50
2019-07-17,"4:00 PM","7:00 PM","2019-07-17 16:00:00","2019-07-17 19:00:00","2019-07-17 18:56:00",18:56:00,3,7,2,1.00,0.50
2019-07-17,"4:00 PM","7:00 PM","2019-07-17 16:00:00","2019-07-17 19:00:00","2019-07-17 18:45:00",18:45:00,3,7,5,4.00,0.50
2019-07-17,"4:00 PM","7:00 PM","2019-07-17 16:00:00","2019-07-17 19:00:00","2019-07-17 16:08:00",16:08:00,3,7,8,5.00,0.50
2019-07-17,"4:00 PM","7:00 PM","2019-07-17 16:00:00","2019-07-17 19:00:00","2019-07-17 17:47:00",17:47:00,3,7,14,5.00,0.50
2019-07-17,"4:00 PM","7:00 PM","2019-07-17 16:00:00","2019-07-17 19:00:00","2019-07-17 18:36:00",18:36:00,3,7,17,4.00,0.50
2019-07-17,"4:00 PM","7:00 PM","2019-07-17 16:00:00","2019-07-17 19:00:00","2019-07-17 18:53:00",18:53:00,3,7,17,5.00,0.50
2019-07-17,"4:00 PM","7:00 PM","2019-07-17 16:00:00","2019-07-17 19:00:00","2019-07-17 17:44:00",17:44:00,3,7,18,3.00,0.50
2019-07-20,"8:00 AM","2:00 PM","2019-07-20 08:00:00","2019-07-20 14:00:00","2019-07-20 13:28:00",13:28:00,3,7,1,5.00,0.50
2019-07-20,"8:00 AM","2:00 PM","2019-07-20 08:00:00","2019-07-20 14:00:00","2019-07-20 12:16:00",12:16:00,3,7,2,1.00,0.50
2019-07-20,"8:00 AM","2:00 PM","2019-07-20 08:00:00","2019-07-20 14:00:00","2019-07-20 09:29:00",09:29:00,3,7,4,1.00,0.50
2019-07-20,"8:00 AM","2:00 PM","2019-07-20 08:00:00","2019-07-20 14:00:00","2019-07-20 13:24:00",13:24:00,3,7,26,3.00,0.50
2019-07-24,"4:00 PM","7:00 PM","2019-07-24 16:00:00","2019-07-24 19:00:00","2019-07-24 18:59:00",18:59:00,3,7,3,2.00,0.50
2019-07-24,"4:00 PM","7:00 PM","2019-07-24 16:00:00","2019-07-24 19:00:00","2019-07-24 18:36:00",18:36:00,3,7,4,5.00,0.50
2019-07-24,"4:00 PM","7:00 PM","2019-07-24 16:00:00","2019-07-24 19:00:00","2019-07-24 18:38:00",18:38:00,3,7,5,4.00,0.50
2019-07-24,"4:00 PM","7:00 PM","2019-07-24 16:00:00","2019-07-24 19:00:00","2019-07-24 18:53:00",18:53:00,3,7,5,3.00,0.50
